Roll No.,TRIM,SECTION,G CODE,Sections
UG-T4-001,4,BUSI203,BUSI203,A
UG-T4-004,4,BUSI203,BUSI203,A
UG-T4-006,4,BUSI203,BUSI203,A
UG-T4-007,4,BUSI203,BUSI203,A
UG-T4-010,4,BUSI203,BUSI203,A
UG-T4-013,4,BUSI203,BUSI203,A
UG-T4-017,4,BUSI203,BUSI203,A
UG-T4-036,4,BUSI203,BUSI203,A
UG-T4-037,4,BUSI203,BUSI203,A
UG-T4-051,4,BUSI203,BUSI203,A
UG-T4-057,4,BUSI203,BUSI203,A
UG-T4-070,4,BUSI203,BUSI203,A
UG-T4-071,4,BUSI203,BUSI203,A
UG-T4-076,4,BUSI203,BUSI203,A
UG-T4-085,4,BUSI203,BUSI203,A
UG-T4-100,4,BUSI203,BUSI203,A
UG-T4-104,4,BUSI203,BUSI203,A
UG-T4-112,4,BUSI203,BUSI203,A
UG-T4-130,4,BUSI203,BUSI203,A
UG-T4-131,4,BUSI203,BUSI203,A
UG-T4-138,4,BUSI203,BUSI203,A
UG-T4-149,4,BUSI203,BUSI203,A
UG-T4-150,4,BUSI203,BUSI203,A
UG-T4-161,4,BUSI203,BUSI203,A
UG-T4-162,4,BUSI203,BUSI203,A
UG-T4-168,4,BUSI203,BUSI203,A
UG-T4-256,4,BUSI203,BUSI203,A
UG-T4-180,4,BUSI203,BUSI203,A
UG-T4-190,4,BUSI203,BUSI203,A
UG-T4-191,4,BUSI203,BUSI203,A
UG-T4-193,4,BUSI203,BUSI203,A
UG-T4-194,4,BUSI203,BUSI203,A
UG-T4-203,4,BUSI203,BUSI203,A
UG-T4-223,4,BUSI203,BUSI203,A
UG-T4-225,4,BUSI203,BUSI203,A
UG-T4-230,4,BUSI203,BUSI203,A
UG-T4-233,4,BUSI203,BUSI203,A
UG-T4-237,4,BUSI203,BUSI203,A
UG-T4-239,4,BUSI203,BUSI203,A
UG-T4-242,4,BUSI203,BUSI203,A
UG-T7-180,7,BUSI203,BUSI203,A
UG-T7-065,7,BUSI203,BUSI203,A
UG-T7-080,7,BUSI203,BUSI203,A
UG-T7-007,7,BUSI203,BUSI203,A
UG-T7-109,7,BUSI203,BUSI203,A
UG-T7-112,7,BUSI203,BUSI203,A
UG-T7-118,7,BUSI203,BUSI203,A
UG-T10-007,10,BUSI203,BUSI203,A
UG-T10-024,10,BUSI203,BUSI203,A
UG-T10-032,10,BUSI203,BUSI203,A
UG-T10-035,10,BUSI203,BUSI203,A
UG-T7-050,7,BUSI316,BUSI316,A
UG-T7-061,7,BUSI316,BUSI316,A
UG-T7-063,7,BUSI316,BUSI316,A
UG-T7-065,7,BUSI316,BUSI316,A
UG-T7-070,7,BUSI316,BUSI316,A
UG-T7-073,7,BUSI316,BUSI316,A
UG-T7-075,7,BUSI316,BUSI316,A
UG-T7-109,7,BUSI316,BUSI316,A
UG-T7-112,7,BUSI316,BUSI316,A
UG-T7-122,7,BUSI316,BUSI316,A
UG-T7-131,7,BUSI316,BUSI316,A
UG-T7-146,7,BUSI316,BUSI316,A
UG-T7-157,7,BUSI316,BUSI316,A
UG-T10-007,10,BUSI316,BUSI316,A
UG-T10-022,10,BUSI316,BUSI316,A
UG-T10-024,10,BUSI316,BUSI316,A
UG-T10-032,10,BUSI316,BUSI316,A
UG-T7-017,7,BUSI320,BUSI320,A
UG-T7-180,7,BUSI320,BUSI320,A
UG-T7-020,7,BUSI320,BUSI320,A
UG-T7-027,7,BUSI320,BUSI320,A
UG-T7-032,7,BUSI320,BUSI320,A
UG-T7-036,7,BUSI320,BUSI320,A
UG-T7-037,7,BUSI320,BUSI320,A
UG-T7-038,7,BUSI320,BUSI320,A
UG-T7-043,7,BUSI320,BUSI320,A
UG-T7-050,7,BUSI320,BUSI320,A
UG-T7-051,7,BUSI320,BUSI320,A
UG-T7-052,7,BUSI320,BUSI320,A
UG-T7-061,7,BUSI320,BUSI320,A
UG-T7-063,7,BUSI320,BUSI320,A
UG-T7-070,7,BUSI320,BUSI320,A
UG-T7-092,7,BUSI320,BUSI320,A
UG-T7-101,7,BUSI320,BUSI320,A
UG-T7-111,7,BUSI320,BUSI320,A
UG-T7-118,7,BUSI320,BUSI320,A
UG-T7-119,7,BUSI320,BUSI320,A
UG-T7-122,7,BUSI320,BUSI320,A
UG-T7-123,7,BUSI320,BUSI320,A
UG-T7-169,7,BUSI320,BUSI320,A
UG-T7-129,7,BUSI320,BUSI320,A
UG-T7-131,7,BUSI320,BUSI320,A
UG-T7-132,7,BUSI320,BUSI320,A
UG-T7-146,7,BUSI320,BUSI320,A
UG-T7-148,7,BUSI320,BUSI320,A
UG-T7-153,7,BUSI320,BUSI320,A
UG-T7-157,7,BUSI320,BUSI320,A
UG-T7-160,7,BUSI320,BUSI320,A
UG-T7-163,7,BUSI320,BUSI320,A
UG-T10-019,10,BUSI320,BUSI320,A
UG-T10-022,10,BUSI320,BUSI320,A
UG-T10-032,10,BUSI320,BUSI320,A
UG-T7-016,7,ECON206,ECON206,A
UG-T7-017,7,ECON206,ECON206,A
UG-T7-180,7,ECON206,ECON206,A
UG-T7-020,7,ECON206,ECON206,A
UG-T7-021,7,ECON206,ECON206,A
UG-T7-023,7,ECON206,ECON206,A
UG-T7-027,7,ECON206,ECON206,A
UG-T7-032,7,ECON206,ECON206,A
UG-T7-037,7,ECON206,ECON206,A
UG-T7-178,7,ECON206,ECON206,A
UG-T7-038,7,ECON206,ECON206,A
UG-T7-040,7,ECON206,ECON206,A
UG-T7-041,7,ECON206,ECON206,A
UG-T7-043,7,ECON206,ECON206,A
UG-T7-051,7,ECON206,ECON206,A
UG-T7-054,7,ECON206,ECON206,A
UG-T7-181,7,ECON206,ECON206,A
UG-T7-062,7,ECON206,ECON206,A
UG-T7-067,7,ECON206,ECON206,A
UG-T7-071,7,ECON206,ECON206,A
UG-T7-168,7,ECON206,ECON206,A
UG-T7-080,7,ECON206,ECON206,A
UG-T7-081,7,ECON206,ECON206,A
UG-T7-091,7,ECON206,ECON206,A
UG-T7-092,7,ECON206,ECON206,A
UG-T7-093,7,ECON206,ECON206,A
UG-T7-101,7,ECON206,ECON206,A
UG-T7-102,7,ECON206,ECON206,A
UG-T7-111,7,ECON206,ECON206,A
UG-T7-114,7,ECON206,ECON206,A
UG-T7-118,7,ECON206,ECON206,A
UG-T7-123,7,ECON206,ECON206,A
UG-T7-132,7,ECON206,ECON206,A
UG-T7-136,7,ECON206,ECON206,A
UG-T7-147,7,ECON206,ECON206,A
UG-T7-153,7,ECON206,ECON206,A
UG-T7-156,7,ECON206,ECON206,A
UG-T7-157,7,ECON206,ECON206,A
UG-T7-162,7,ECON206,ECON206,A
UG-T7-163,7,ECON206,ECON206,A
UG-T10-023,10,ECON206,ECON206,A
UG-T10-029,10,ECON206,ECON206,A
UG-T7-089,7,ECON206,ECON206,A
UG-T10-012,10,ECON206,ECON206,A
UG-T10-033,10,ECON206,ECON206,A
UG-T7-016,7,ECON313,ECON313,A
UG-T7-026,7,ECON313,ECON313,A
UG-T7-041,7,ECON313,ECON313,A
UG-T7-044,7,ECON313,ECON313,A
UG-T7-052,7,ECON313,ECON313,A
UG-T7-062,7,ECON313,ECON313,A
UG-T7-071,7,ECON313,ECON313,A
UG-T7-168,7,ECON313,ECON313,A
UG-T7-090,7,ECON313,ECON313,A
UG-T7-094,7,ECON313,ECON313,A
UG-T7-098,7,ECON313,ECON313,A
UG-T7-119,7,ECON313,ECON313,A
UG-T7-121,7,ECON313,ECON313,A
UG-T7-128,7,ECON313,ECON313,A
UG-T7-136,7,ECON313,ECON313,A
UG-T7-147,7,ECON313,ECON313,A
UG-T7-148,7,ECON313,ECON313,A
UG-T7-156,7,ECON313,ECON313,A
UG-T7-163,7,ECON313,ECON313,A
UG-T10-004,10,ECON313,ECON313,A
UG-T10-029,10,ECON313,ECON313,A
UG-T10-035,10,ECON313,ECON313,A
UG-T7-171,7,ECON313,ECON313,A
UG-T10-012,10,ECON313,ECON313,A
UG-T10-033,10,ECON313,ECON313,A
UG-T7-016,7,ECON323,ECON323,A
UG-T7-044,7,ECON323,ECON323,A
UG-T7-054,7,ECON323,ECON323,A
UG-T7-055,7,ECON323,ECON323,A
UG-T7-067,7,ECON323,ECON323,A
UG-T7-094,7,ECON323,ECON323,A
UG-T7-098,7,ECON323,ECON323,A
UG-T7-114,7,ECON323,ECON323,A
UG-T7-119,7,ECON323,ECON323,A
UG-T7-129,7,ECON323,ECON323,A
UG-T7-148,7,ECON323,ECON323,A
UG-T7-180,7,ECON312,ECON312,A
UG-T7-026,7,ECON312,ECON312,A
UG-T7-040,7,ECON312,ECON312,A
UG-T7-044,7,ECON312,ECON312,A
UG-T7-054,7,ECON312,ECON312,A
UG-T7-055,7,ECON312,ECON312,A
UG-T7-181,7,ECON312,ECON312,A
UG-T7-091,7,ECON312,ECON312,A
UG-T7-094,7,ECON312,ECON312,A
UG-T7-123,7,ECON312,ECON312,A
UG-T7-156,7,ECON312,ECON312,A
UG-T7-160,7,ECON312,ECON312,A
UG-T10-005,10,ECON312,ECON312,A
UG-T7-108,7,HIST336,HIST336,A
UG-T7-140,7,HIST336,HIST336,A
UG-T10-006,10,HIST336,HIST336,A
UG-T4-021,4,HIST337,HIST337,A
UG-T4-034,4,HIST337,HIST337,A
UG-T4-046,4,HIST337,HIST337,A
UG-T4-077,4,HIST337,HIST337,A
UG-T4-080,4,HIST337,HIST337,A
UG-T4-120,4,HIST337,HIST337,A
UG-T4-137,4,HIST337,HIST337,A
UG-T4-184,4,HIST337,HIST337,A
UG-T4-217,4,HIST337,HIST337,A
UG-T4-238,4,HIST337,HIST337,A
UG-T4-253,4,HIST337,HIST337,A
UG-T7-019,7,HIST337,HIST337,A
UG-T7-055,7,HIST337,HIST337,A
UG-T10-016,10,HIST337,HIST337,A
UG-T4-046,4,HIST334,HIST334,A
UG-T4-097,4,HIST334,HIST334,A
UG-T4-021,4,HIST215,HIST215,A
UG-T4-137,4,HIST215,HIST215,A
UG-T4-184,4,HIST215,HIST215,A
UG-T4-217,4,HIST215,HIST215,A
UG-T7-019,7,HIST215,HIST215,A
UG-T7-108,7,HIST215,HIST215,A
UG-T7-116,7,HIST215,HIST215,A
UG-T7-179,7,HIST215,HIST215,A
UG-T10-001,10,HIST215,HIST215,A
UG-T10-016,10,HIST215,HIST215,A
UG-T4-160,4,PHIL202,PHIL202,A
UG-T4-202,4,PHIL202,PHIL202,A
UG-T4-206,4,PHIL202,PHIL202,A
UG-T7-006,7,PHIL202,PHIL202,A
UG-T7-001,7,PHIL202,PHIL202,A
UG-T7-010,7,PHIL202,PHIL202,A
UG-T4-008,4,PHIL205,PHIL205,A
UG-T4-202,4,PHIL205,PHIL205,A
UG-T7-004,7,PHIL205,PHIL205,A
UG-T7-099,7,PHIL205,PHIL205,A
UG-T7-010,7,PHIL205,PHIL205,A
UG-T4-009,4,POLT202,POLT202,A
UG-T4-019,4,POLT202,POLT202,A
UG-T4-021,4,POLT202,POLT202,A
UG-T4-022,4,POLT202,POLT202,A
UG-T4-046,4,POLT202,POLT202,A
UG-T4-053,4,POLT202,POLT202,A
UG-T4-057,4,POLT202,POLT202,A
UG-T4-058,4,POLT202,POLT202,A
UG-T4-061,4,POLT202,POLT202,A
UG-T4-069,4,POLT202,POLT202,A
UG-T4-090,4,POLT202,POLT202,A
UG-T4-093,4,POLT202,POLT202,A
UG-T4-097,4,POLT202,POLT202,A
UG-T4-114,4,POLT202,POLT202,A
UG-T4-120,4,POLT202,POLT202,A
UG-T4-121,4,POLT202,POLT202,A
UG-T4-258,4,POLT202,POLT202,A
UG-T4-132,4,POLT202,POLT202,A
UG-T4-137,4,POLT202,POLT202,A
UG-T4-155,4,POLT202,POLT202,A
UG-T4-157,4,POLT202,POLT202,A
UG-T4-184,4,POLT202,POLT202,A
UG-T4-187,4,POLT202,POLT202,A
UG-T4-188,4,POLT202,POLT202,A
UG-T4-196,4,POLT202,POLT202,A
UG-T4-198,4,POLT202,POLT202,A
UG-T4-214,4,POLT202,POLT202,A
UG-T4-217,4,POLT202,POLT202,A
UG-T4-218,4,POLT202,POLT202,A
UG-T4-232,4,POLT202,POLT202,A
UG-T4-237,4,POLT202,POLT202,A
UG-T4-249,4,POLT202,POLT202,A
UG-T7-055,7,POLT202,POLT202,A
UG-T7-090,7,POLT202,POLT202,A
UG-T7-109,7,POLT202,POLT202,A
UG-T7-112,7,POLT202,POLT202,A
UG-T7-130,7,POLT202,POLT202,A
UG-T7-140,7,POLT202,POLT202,A
UG-T4-079,4,POLT202,POLT202,A
UG-T4-009,4,POLT203,POLT203,A
UG-T4-019,4,POLT203,POLT203,A
UG-T4-021,4,POLT203,POLT203,A
UG-T4-022,4,POLT203,POLT203,A
UG-T4-046,4,POLT203,POLT203,A
UG-T4-053,4,POLT203,POLT203,A
UG-T4-058,4,POLT203,POLT203,A
UG-T4-061,4,POLT203,POLT203,A
UG-T4-069,4,POLT203,POLT203,A
UG-T4-090,4,POLT203,POLT203,A
UG-T4-093,4,POLT203,POLT203,A
UG-T4-114,4,POLT203,POLT203,A
UG-T4-120,4,POLT203,POLT203,A
UG-T4-121,4,POLT203,POLT203,A
UG-T4-258,4,POLT203,POLT203,A
UG-T4-132,4,POLT203,POLT203,A
UG-T4-137,4,POLT203,POLT203,A
UG-T4-155,4,POLT203,POLT203,A
UG-T4-184,4,POLT203,POLT203,A
UG-T4-188,4,POLT203,POLT203,A
UG-T4-196,4,POLT203,POLT203,A
UG-T4-198,4,POLT203,POLT203,A
UG-T4-214,4,POLT203,POLT203,A
UG-T4-217,4,POLT203,POLT203,A
UG-T4-249,4,POLT203,POLT203,A
UG-T7-088,7,POLT203,POLT203,A
UG-T10-006,10,POLT203,POLT203,A
UG-T10-008,10,POLT203,POLT203,A
UG-T10-033,10,POLT203,POLT203,A
UG-T10-001,10,POLT317,POLT317,A
UG-T10-006,10,POLT317,POLT317,A
UG-T10-016,10,POLT317,POLT317,A
UG-T10-017,10,POLT317,POLT317,A
UG-T10-020,10,POLT317,POLT317,A
UG-T7-103,7,POLT307,POLT307,A
UG-T7-150,7,POLT307,POLT307,A
UG-T7-159,7,POLT307,POLT307,A
UG-T7-166,7,POLT307,POLT307,A
UG-T10-001,10,POLT307,POLT307,A
UG-T10-008,10,POLT307,POLT307,A
UG-T10-020,10,POLT307,POLT307,A
UG-T10-033,10,POLT307,POLT307,A
UG-T4-159,4,SOCL336,SOCL336,A
UG-T4-248,4,SOCL336,SOCL336,A
UG-T7-019,7,SOCL336,SOCL336,A
UG-T7-170,7,SOCL336,SOCL336,A
UG-T7-074,7,SOCL336,SOCL336,A
UG-T10-017,10,SOCL336,SOCL336,A
UG-T10-026,10,SOCL336,SOCL336,A
UG-T4-083,4,ARTS201,ARTS201,A
UG-T4-122,4,ARTS201,ARTS201,A
UG-T4-123,4,ARTS201,ARTS201,A
UG-T4-141,4,ARTS201,ARTS201,A
UG-T4-144,4,ARTS201,ARTS201,A
UG-T4-189,4,ARTS201,ARTS201,A
UG-T4-195,4,ARTS201,ARTS201,A
UG-T4-206,4,ARTS201,ARTS201,A
UG-T4-240,4,ARTS201,ARTS201,A
UG-T7-064,7,ARTS201,ARTS201,A
UG-T7-155,7,ARTS201,ARTS201,A
UG-T7-010,7,ARTS201,ARTS201,A
UG-T4-229,4,ARTS201,ARTS201,A
UG-T4-189,4,ARTS202,ARTS202,A
UG-T4-195,4,ARTS202,ARTS202,A
UG-T7-066,7,ARTS202,ARTS202,A
UG-T7-110,7,ARTS202,ARTS202,A
UG-T7-130,7,ARTS202,ARTS202,A
UG-T7-049,7,LITT308,LITT308,A
UG-T7-068,7,LITT308,LITT308,A
UG-T7-084,7,LITT308,LITT308,A
UG-T7-007,7,LITT308,LITT308,A
UG-T7-105,7,LITT308,LITT308,A
UG-T7-110,7,LITT308,LITT308,A
UG-T7-124,7,LITT308,LITT308,A
UG-T7-133,7,LITT308,LITT308,A
UG-T4-012,4,LITT205,LITT205,A
UG-T4-014,4,LITT205,LITT205,A
UG-T4-066,4,LITT205,LITT205,A
UG-T4-068,4,LITT205,LITT205,A
UG-T4-080,4,LITT205,LITT205,A
UG-T4-096,4,LITT205,LITT205,A
UG-T4-099,4,LITT205,LITT205,A
UG-T4-189,4,LITT205,LITT205,A
UG-T4-195,4,LITT205,LITT205,A
UG-T4-210,4,LITT205,LITT205,A
UG-T4-228,4,LITT205,LITT205,A
UG-T4-079,4,LITT205,LITT205,A
UG-T4-172,4,LITT205,LITT205,A
UG-T4-029,4,LITT223,LITT223,A
UG-T4-061,4,LITT223,LITT223,A
UG-T4-071,4,LITT223,LITT223,A
UG-T4-080,4,LITT223,LITT223,A
UG-T4-082,4,LITT223,LITT223,A
UG-T4-088,4,LITT223,LITT223,A
UG-T4-096,4,LITT223,LITT223,A
UG-T4-142,4,LITT223,LITT223,A
UG-T4-158,4,LITT223,LITT223,A
UG-T4-189,4,LITT223,LITT223,A
UG-T4-190,4,LITT223,LITT223,A
UG-T4-235,4,LITT223,LITT223,A
UG-T7-006,7,LITT223,LITT223,A
UG-T7-064,7,LITT223,LITT223,A
UG-T7-007,7,LITT223,LITT223,A
UG-T7-176,7,LITT223,LITT223,A
UG-T4-079,4,LITT223,LITT223,A
UG-T4-172,4,LITT223,LITT223,A
UG-T7-030,7,LITT338,LITT338,A
UG-T7-068,7,LITT338,LITT338,A
UG-T7-007,7,LITT338,LITT338,A
UG-T7-110,7,LITT338,LITT338,A
UG-T7-124,7,LITT338,LITT338,A
UG-T7-133,7,LITT338,LITT338,A
UG-T4-008,4,BIOS201,BIOS201,A
UG-T4-011,4,BIOS201,BIOS201,A
UG-T4-012,4,BIOS201,BIOS201,A
UG-T4-020,4,BIOS201,BIOS201,A
UG-T4-025,4,BIOS201,BIOS201,A
UG-T4-026,4,BIOS201,BIOS201,A
UG-T4-028,4,BIOS201,BIOS201,A
UG-T4-032,4,BIOS201,BIOS201,A
UG-T4-035,4,BIOS201,BIOS201,A
UG-T4-036,4,BIOS201,BIOS201,A
UG-T4-040,4,BIOS201,BIOS201,A
UG-T4-042,4,BIOS201,BIOS201,A
UG-T4-043,4,BIOS201,BIOS201,A
UG-T4-044,4,BIOS201,BIOS201,A
UG-T4-047,4,BIOS201,BIOS201,A
UG-T4-049,4,BIOS201,BIOS201,A
UG-T4-056,4,BIOS201,BIOS201,A
UG-T4-060,4,BIOS201,BIOS201,A
UG-T4-072,4,BIOS201,BIOS201,A
UG-T4-084,4,BIOS201,BIOS201,A
UG-T4-087,4,BIOS201,BIOS201,A
UG-T4-088,4,BIOS201,BIOS201,A
UG-T4-098,4,BIOS201,BIOS201,A
UG-T4-105,4,BIOS201,BIOS201,A
UG-T4-107,4,BIOS201,BIOS201,A
UG-T4-115,4,BIOS201,BIOS201,A
UG-T4-118,4,BIOS201,BIOS201,A
UG-T4-124,4,BIOS201,BIOS201,A
UG-T4-126,4,BIOS201,BIOS201,A
UG-T4-129,4,BIOS201,BIOS201,A
UG-T4-135,4,BIOS201,BIOS201,A
UG-T4-139,4,BIOS201,BIOS201,A
UG-T4-140,4,BIOS201,BIOS201,A
UG-T4-143,4,BIOS201,BIOS201,A
UG-T4-151,4,BIOS201,BIOS201,A
UG-T4-153,4,BIOS201,BIOS201,A
UG-T4-154,4,BIOS201,BIOS201,A
UG-T4-156,4,BIOS201,BIOS201,A
UG-T4-165,4,BIOS201,BIOS201,A
UG-T4-175,4,BIOS201,BIOS201,A
UG-T4-182,4,BIOS201,BIOS201,A
UG-T4-183,4,BIOS201,BIOS201,A
UG-T4-185,4,BIOS201,BIOS201,A
UG-T4-186,4,BIOS201,BIOS201,A
UG-T4-192,4,BIOS201,BIOS201,A
UG-T4-203,4,BIOS201,BIOS201,A
UG-T4-207,4,BIOS201,BIOS201,A
UG-T4-212,4,BIOS201,BIOS201,A
UG-T4-226,4,BIOS201,BIOS201,A
UG-T4-231,4,BIOS201,BIOS201,A
UG-T4-241,4,BIOS201,BIOS201,A
UG-T7-172,7,BIOS201,BIOS201,A
UG-T7-057,7,BIOS201,BIOS201,A
UG-T7-173,7,BIOS201,BIOS201,A
UG-T4-147,4,BIOS201,BIOS201,A
UG-T7-083,7,BIOS224,BIOS224,A
UG-T7-141,7,BIOS224,BIOS224,A
UG-T7-024,7,BIOS205,BIOS205,A
UG-T7-025,7,BIOS205,BIOS205,A
UG-T7-029,7,BIOS205,BIOS205,A
UG-T7-031,7,BIOS205,BIOS205,A
UG-T7-033,7,BIOS205,BIOS205,A
UG-T7-053,7,BIOS205,BIOS205,A
UG-T7-056,7,BIOS205,BIOS205,A
UG-T7-058,7,BIOS205,BIOS205,A
UG-T7-059,7,BIOS205,BIOS205,A
UG-T7-072,7,BIOS205,BIOS205,A
UG-T7-079,7,BIOS205,BIOS205,A
UG-T7-095,7,BIOS205,BIOS205,A
UG-T7-096,7,BIOS205,BIOS205,A
UG-T7-097,7,BIOS205,BIOS205,A
UG-T7-100,7,BIOS205,BIOS205,A
UG-T7-113,7,BIOS205,BIOS205,A
UG-T7-174,7,BIOS205,BIOS205,A
UG-T7-117,7,BIOS205,BIOS205,A
UG-T7-127,7,BIOS205,BIOS205,A
UG-T7-142,7,BIOS205,BIOS205,A
UG-T7-143,7,BIOS205,BIOS205,A
UG-T7-145,7,BIOS205,BIOS205,A
UG-T7-152,7,BIOS205,BIOS205,A
UG-T7-177,7,BIOS205,BIOS205,A
UG-T7-165,7,BIOS205,BIOS205,A
UG-T10-002,10,BIOS205,BIOS205,A
UG-T10-007,10,BIOS205,BIOS205,A
UG-T10-014,10,BIOS205,BIOS205,A
UG-T10-031,10,BIOS205,BIOS205,A
UG-T10-007,10,BIOS401,BIOS401,A
UG-T4-010,4,CHEM210,CHEM210|BIOS210,A
UG-T4-025,4,CHEM210,CHEM210|BIOS210,A
UG-T4-026,4,CHEM210,CHEM210|BIOS210,A
UG-T4-042,4,CHEM210,CHEM210|BIOS210,A
UG-T4-044,4,CHEM210,CHEM210|BIOS210,A
UG-T4-060,4,CHEM210,CHEM210|BIOS210,A
UG-T4-067,4,CHEM210,CHEM210|BIOS210,A
UG-T4-072,4,CHEM210,CHEM210|BIOS210,A
UG-T4-084,4,CHEM210,CHEM210|BIOS210,A
UG-T4-087,4,CHEM210,CHEM210|BIOS210,A
UG-T4-088,4,CHEM210,CHEM210|BIOS210,A
UG-T4-101,4,CHEM210,CHEM210|BIOS210,A
UG-T4-115,4,CHEM210,CHEM210|BIOS210,A
UG-T4-124,4,CHEM210,CHEM210|BIOS210,A
UG-T4-129,4,CHEM210,CHEM210|BIOS210,A
UG-T4-139,4,CHEM210,CHEM210|BIOS210,A
UG-T4-140,4,CHEM210,CHEM210|BIOS210,A
UG-T4-151,4,CHEM210,CHEM210|BIOS210,A
UG-T4-153,4,CHEM210,CHEM210|BIOS210,A
UG-T4-156,4,CHEM210,CHEM210|BIOS210,A
UG-T4-175,4,CHEM210,CHEM210|BIOS210,A
UG-T4-185,4,CHEM210,CHEM210|BIOS210,A
UG-T4-186,4,CHEM210,CHEM210|BIOS210,A
UG-T4-192,4,CHEM210,CHEM210|BIOS210,A
UG-T4-212,4,CHEM210,CHEM210|BIOS210,A
UG-T4-221,4,CHEM210,CHEM210|BIOS210,A
UG-T4-241,4,CHEM210,CHEM210|BIOS210,A
UG-T7-172,7,CHEM210,CHEM210|BIOS210,A
UG-T7-173,7,CHEM210,CHEM210|BIOS210,A
UG-T10-014,10,CHEM210,CHEM210|BIOS210,A
UG-T4-147,4,CHEM210,CHEM210|BIOS210,A
UG-T4-067,4,CHEM215,CHEM215,A
UG-T4-115,4,CHEM215,CHEM215,A
UG-T4-124,4,CHEM215,CHEM215,A
UG-T4-125,4,CHEM215,CHEM215,A
UG-T4-140,4,CHEM215,CHEM215,A
UG-T4-186,4,CHEM215,CHEM215,A
UG-T4-221,4,CHEM215,CHEM215,A
UG-T4-245,4,CHEM215,CHEM215,A
UG-T7-034,7,CHEM215,CHEM215,A
UG-T7-056,7,CHEM215,CHEM215,A
UG-T7-058,7,CHEM215,CHEM215,A
UG-T7-142,7,CHEM215,CHEM215,A
UG-T7-143,7,CHEM215,CHEM215,A
UG-T7-025,7,CHEM218,CHEM218,A
UG-T7-033,7,CHEM218,CHEM218,A
UG-T7-042,7,CHEM218,CHEM218,A
UG-T7-082,7,CHEM218,CHEM218,A
UG-T7-097,7,CHEM218,CHEM218,A
UG-T7-115,7,CHEM218,CHEM218,A
UG-T10-018,10,CHEM218,CHEM218,A
UG-T10-028,10,CHEM218,CHEM218,A
UG-T7-005,7,CHEM218,CHEM218,A
UG-T7-025,7,CHEM217,CHEM217,A
UG-T7-031,7,CHEM217,CHEM217,A
UG-T7-033,7,CHEM217,CHEM217,A
UG-T7-042,7,CHEM217,CHEM217,A
UG-T7-056,7,CHEM217,CHEM217,A
UG-T7-058,7,CHEM217,CHEM217,A
UG-T7-079,7,CHEM217,CHEM217,A
UG-T7-082,7,CHEM217,CHEM217,A
UG-T7-097,7,CHEM217,CHEM217,A
UG-T7-115,7,CHEM217,CHEM217,A
UG-T7-113,7,CHEM217,CHEM217,A
UG-T7-117,7,CHEM217,CHEM217,A
UG-T7-142,7,CHEM217,CHEM217,A
UG-T7-143,7,CHEM217,CHEM217,A
UG-T10-018,10,CHEM217,CHEM217,A
UG-T7-005,7,CHEM217,CHEM217,A
UG-T7-025,7,CHEM212,CHEM212,A
UG-T7-031,7,CHEM212,CHEM212,A
UG-T7-033,7,CHEM212,CHEM212,A
UG-T7-034,7,CHEM212,CHEM212,A
UG-T7-042,7,CHEM212,CHEM212,A
UG-T7-056,7,CHEM212,CHEM212,A
UG-T7-058,7,CHEM212,CHEM212,A
UG-T7-079,7,CHEM212,CHEM212,A
UG-T7-082,7,CHEM212,CHEM212,A
UG-T7-097,7,CHEM212,CHEM212,A
UG-T7-115,7,CHEM212,CHEM212,A
UG-T7-117,7,CHEM212,CHEM212,A
UG-T7-142,7,CHEM212,CHEM212,A
UG-T10-018,10,CHEM413,CHEM413,A
UG-T10-028,10,CHEM413,CHEM413,A
UG-T7-005,7,CHEM413,CHEM413,A
UG-T7-005,7,CHEM490,CHEM490,A
UG-T10-028,10,CHEM412,CHEM412,A
UG-T10-028,10,CHEM423,CHEM423,A
UG-T4-003,4,COMP204,COMP204,A
UG-T4-091,4,COMP204,COMP204,A
UG-T4-023,4,COMP204,COMP204,A
UG-T4-041,4,COMP204,COMP204,A
UG-T4-049,4,COMP204,COMP204,A
UG-T4-055,4,COMP204,COMP204,A
UG-T4-063,4,COMP204,COMP204,A
UG-T4-066,4,COMP204,COMP204,A
UG-T4-083,4,COMP204,COMP204,A
UG-T4-086,4,COMP204,COMP204,A
UG-T4-095,4,COMP204,COMP204,A
UG-T4-103,4,COMP204,COMP204,A
UG-T4-108,4,COMP204,COMP204,A
UG-T4-113,4,COMP204,COMP204,A
UG-T4-123,4,COMP204,COMP204,A
UG-T4-136,4,COMP204,COMP204,A
UG-T4-174,4,COMP204,COMP204,A
UG-T4-177,4,COMP204,COMP204,A
UG-T4-193,4,COMP204,COMP204,A
UG-T4-200,4,COMP204,COMP204,A
UG-T4-240,4,COMP204,COMP204,A
UG-T4-208,4,COMP204,COMP204,A
UG-T4-003,4,COMP201,COMP201,A
UG-T4-091,4,COMP201,COMP201,A
UG-T4-023,4,COMP201,COMP201,A
UG-T4-049,4,COMP201,COMP201,A
UG-T4-055,4,COMP201,COMP201,A
UG-T4-063,4,COMP201,COMP201,A
UG-T4-066,4,COMP201,COMP201,A
UG-T4-083,4,COMP201,COMP201,A
UG-T4-095,4,COMP201,COMP201,A
UG-T4-103,4,COMP201,COMP201,A
UG-T4-108,4,COMP201,COMP201,A
UG-T4-113,4,COMP201,COMP201,A
UG-T4-123,4,COMP201,COMP201,A
